date,timestamp,country,min_lon,min_lat,max_lon,max_lat,mean_lat,mean_lon,area,degrees_lon,degrees_lat,code_class1,name_class1,code_class2,name_class2,model,test_data%,samples,scale,seed,accuracy,roc_auc,class_1_pre,class_1_recall,class_1_f1,class_2_precision,class_2_recall,class_2_f1,train_samples,test_samples,embedding,importance,embedding,importance,embedding,importance,embedding,importance,embedding,importance,embedding,impA01,embedding,impA02,embedding,impA03,embedding,impA04,embedding,impA05,embedding,impA06,embedding,impA07,embedding,impA08,embedding,impA09,embedding,impA10,embedding,impA11,embedding,impA12,embedding,impA13,embedding,impA14,embedding,impA15,embedding,impA16,embedding,impA17,embedding,impA18,embedding,impA19,embedding,impA20,embedding,impA21,embedding,impA22,embedding,impA23,embedding,impA24,embedding,impA25,embedding,impA26,embedding,impA27,embedding,impA28,embedding,impA29,embedding,impA30,embedding,imp31,embedding,impA032,embedding,impA33,embedding,impA34,embedding,impA35,embedding,impA36,embedding,impA37,embedding,impA38,embedding,impA39,embedding,impA40,embedding,impA41,embedding,impA42,embedding,impA43,embedding,impA44,embedding,impA45,embedding,impA46,embedding,impA47,embedding,impA48,embedding,impA49,embedding,impA50,embedding,impA51,embedding,impA52,embedding,impA53,embedding,impA54,embedding,impA55,embedding,impA56,embedding,impA57,embedding,impA58,embedding,impA59,embedding,impA60,embedding,impA61,embedding,impA62,embedding,impA63,embedding,impA64,feedback,acc_1e,acc_2e,acc_3e,acc_4e,acc_5e,acc_6e,acc_7e,acc_8e,acc_9e,acc_10e,acc_11e,acc_12e,acc_13e,acc_14e,acc_15e,acc_16e,acc_17e,acc_18e,acc_19e,acc_20e,acc_21e,acc_22e,acc_23e,acc_24e,acc_25e,acc_26e,acc_27e,acc_28e,acc_29e,acc_30e,auc_1e,auc_2e,auc_3e,auc_4e,auc_5e,auc_6e,auc_7e,auc_8e,auc_9e,auc_10e,auc_11e,auc_12e,auc_13e,auc_14e,auc_15e,auc_16e,auc_17e,auc_18e,auc_19e,auc_20e,auc_21e,auc_22e,auc_23e,auc_24e,auc_25e,auc_26e,auc_27e,auc_28e,auc_29e,auc_30e,prec_class1_1e,prec_class1_2e,prec_class1_3e,prec_class1_4e,prec_class1_5e,prec_class1_6e,prec_class1_7e,prec_class1_8e,prec_class1_9e,prec_class1_10e,prec_class1_11e,prec_class1_12e,prec_class1_13e,prec_class1_14e,prec_class1_15e,prec_class1_16e,prec_class1_17e,prec_class1_18e,prec_class1_19e,prec_class1_20e,prec_class1_21e,prec_class1_22e,prec_class1_23e,prec_class1_24e,prec_class1_25e,prec_class1_26e,prec_class1_27e,prec_class1_28e,prec_class1_29e,prec_class1_30e,rec_class1_1e,rec_class1_2e,rec_class1_3e,rec_class1_4e,rec_class1_5e,rec_class1_6e,rec_class1_7e,rec_class1_8e,rec_class1_9e,rec_class1_10e,rec_class1_11e,rec_class1_12e,rec_class1_13e,rec_class1_14e,rec_class1_15e,rec_class1_16e,rec_class1_17e,rec_class1_18e,rec_class1_19e,rec_class1_20e,rec_class1_21e,rec_class1_22e,rec_class1_23e,rec_class1_24e,rec_class1_25e,rec_class1_26e,rec_class1_27e,rec_class1_28e,rec_class1_29e,rec_class1_30e,f1_class1_1e,f1_class1_2e,f1_class1_3e,f1_class1_4e,f1_class1_5e,f1_class1_6e,f1_class1_7e,f1_class1_8e,f1_class1_9e,f1_class1_10e,f1_class1_11e,f1_class1_12e,f1_class1_13e,f1_class1_14e,f1_class1_15e,f1_class1_16e,f1_class1_17e,f1_class1_18e,f1_class1_19e,f1_class1_20e,f1_class1_21e,f1_class1_22e,f1_class1_23e,f1_class1_24e,f1_class1_25e,f1_class1_26e,f1_class1_27e,f1_class1_28e,f1_class1_29e,f1_class1_30e,prec_class2_1e,prec_class2_2e,prec_class2_3e,prec_class2_4e,prec_class2_5e,prec_class2_6e,prec_class2_7e,prec_class2_8e,prec_class2_9e,prec_class2_10e,prec_class2_11e,prec_class2_12e,prec_class2_13e,prec_class2_14e,prec_class2_15e,prec_class2_16e,prec_class2_17e,prec_class2_18e,prec_class2_19e,prec_class2_20e,prec_class2_21e,prec_class2_22e,prec_class2_23e,prec_class2_24e,prec_class2_25e,prec_class2_26e,prec_class2_27e,prec_class2_28e,prec_class2_29e,prec_class2_30e,rec_class2_1e,rec_class2_2e,rec_class2_3e,rec_class2_4e,rec_class2_5e,rec_class2_6e,rec_class2_7e,rec_class2_8e,rec_class2_9e,rec_class2_10e,rec_class2_11e,rec_class2_12e,rec_class2_13e,rec_class2_14e,rec_class2_15e,rec_class2_16e,rec_class2_17e,rec_class2_18e,rec_class2_19e,rec_class2_20e,rec_class2_21e,rec_class2_22e,rec_class2_23e,rec_class2_24e,rec_class2_25e,rec_class2_26e,rec_class2_27e,rec_class2_28e,rec_class2_29e,rec_class2_30e,f1_class2_1e,f1_class2_2e,f1_class2_3e,f1_class2_4e,f1_class2_5e,f1_class2_6e,f1_class2_7e,f1_class2_8e,f1_class2_9e,f1_class2_10e,f1_class2_11e,f1_class2_12e,f1_class2_13e,f1_class2_14e,f1_class2_15e,f1_class2_16e,f1_class2_17e,f1_class2_18e,f1_class2_19e,f1_class2_20e,f1_class2_21e,f1_class2_22e,f1_class2_23e,f1_class2_24e,f1_class2_25e,f1_class2_26e,f1_class2_27e,f1_class2_28e,f1_class2_29e,f1_class2_30e
2025 10 09 18,2025-10-09T18:19:21.798916,Armenia,"29,19438997","49,55861001","29,49475138","50,05215272","49,80538136","29,34457068","0,3003614132","0,4935427099","0,1482411858",50,Built-up,999,All other classes,gbt,25,297,100,42,"0,9395973154","0,970990991","0,9459459459","0,9333333333","0,9395973154","0,9333333333","0,9459459459","0,9395973154",445,149,A56,"63,21682226",A63,"7,106867347",A03,"5,399924601",A26,"4,871193252",A58,"2,394081987",A01,"0,09899488993",A02,"1,128975736",A03,"5,399924601",A04,"0,001828509729",A05,"0,01146002318",A06,"0,03154293154",A07,"0,04038313287",A08,"0,633903399",A09,"0,6924785983",A10,"1,069539238",A11,0,A12,"0,01051705079",A13,"0,02208951197",A14,"0,1465968544",A15,"2,016188208",A16,"0,02996230214",A17,0,A18,"0,03758232172",A19,"0,002254375559",A20,"0,2846339136",A21,"0,02052588922",A22,"0,1809040675",A23,"0,0002080287069",A24,"0,1225353768",A25,"0,664124054",A26,"4,871193252",A27,"0,2028792425",A28,"0,1052791918",A29,"0,2630756872",A30,"0,5710634598",A31,"0,0322400171",A32,"0,02889007326",A33,"0,238739961",A34,0,A35,"0,5793553675",A36,"0,2439928484",A37,"0,01928865042",A38,"0,0379811329",A39,"0,8644428667",A40,"0,1417041609",A41,"0,01220807992",A42,"0,4976940085",A43,"0,01872242342",A44,"0,04282040019",A45,"0,05646657027",A46,"0,01998502032",A47,"0,8427733502",A48,"0,03504678115",A49,"0,09780938154",A50,"0,01816139792",A51,"0,3466406788",A52,"0,00238406162",A53,"0,01927638885",A54,"0,005581613027",A55,"1,101192341",A56,"63,21682226",A57,"0,002222854628",A58,"2,394081987",A59,"0,1009345642",A60,"0,6743308321",A61,"2,038610785",A62,"0,2127115602",A63,"7,106867347",A64,"0,2893763923",Automated run #431 - Europe region analysis (attempt #4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:20:26.778530,Armenia,"-107,9841683","31,73748694","-107,0012323","31,91806792","31,82777743","-107,4927003","0,9829360169","0,180580979","0,1774995483",50,Built-up,999,All other classes,rf,25,286,100,42,"0,9440559441","0,9942292645","0,9705882353","0,9166666667","0,9428571429","0,92","0,9718309859","0,9452054795",429,143,A53,"10,45704361",A61,"10,3567886",A08,"8,688734214",A39,"6,798994705",A15,"5,600978408",A01,"0,3985496946",A02,"2,161046534",A03,"5,111213384",A04,"1,000054825",A05,"0,326306525",A06,"1,548110274",A07,"1,811230653",A08,"8,688734214",A09,"4,371581113",A10,"0,7184878496",A11,"0,1433192249",A12,"0,784173359",A13,"0,3487642798",A14,"0,8532503656",A15,"5,600978408",A16,"0,510009355",A17,"0,5305637737",A18,"0,3719613549",A19,"0,7319458086",A20,"0,2323596896",A21,"1,75686457",A22,"0,914208387",A23,"0,1981044337",A24,"3,778559792",A25,"2,534758559",A26,"0,6752402192",A27,"0,6715118787",A28,"0,3185651701",A29,"0,245514703",A30,"1,579658346",A31,"0,333452199",A32,"0,5796490932",A33,"0,5073624376",A34,"0,6183889738",A35,"0,7781831183",A36,"0,592409845",A37,"2,123330538",A38,"0,7667417633",A39,"6,798994705",A40,"0,3449451595",A41,"0,9835237352",A42,"0,6597383969",A43,"0,707741493",A44,"0,3637699387",A45,"0,6253490758",A46,"0,754107123",A47,"0,2205450032",A48,"2,479138221",A49,"2,991949808",A50,"0,3121558335",A51,"0,340779275",A52,"0,2961470183",A53,"10,45704361",A54,"1,478549861",A55,"0,2090634241",A56,"0,6718089765",A57,"0,4400201347",A58,"0,2541064778",A59,"0,2943084599",A60,"1,468143153",A61,"10,3567886",A62,"0,3206474684",A63,"0,6619486203",A64,"0,2935417168",Automated run #432 - North America region analysis (attempt #5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:20:38.145549,Armenia,"33,50737179","50,82245591","34,26496888","51,01594581","50,91920086","33,88617034","0,7575970836","0,1934899021","0,1465873855",50,Built-up,999,All other classes,xgb,25,61,100,42,"0,9677419355","0,9666666667","0,9411764706",1,"0,9696969697",1,"0,9333333333","0,9655172414",91,31,A26,"15,60169208",A17,"10,62950599",A47,"10,38567754",A04,"8,614369746",A61,"6,725359914",A01,0,A02,"3,611896298",A03,"2,57291988",A04,"8,614369746",A05,"0,2904680414",A06,0,A07,"2,744904617",A08,"1,008210828",A09,0,A10,0,A11,0,A12,0,A13,0,A14,"0,5656585736",A15,"5,905457022",A16,"0,4253479317",A17,"10,62950599",A18,"4,390291259",A19,0,A20,"1,992693418",A21,0,A22,0,A23,"0,6998726381",A24,0,A25,0,A26,"15,60169208",A27,0,A28,0,A29,"5,362807379",A30,0,A31,0,A32,0,A33,"0,6955040832",A34,0,A35,"0,01219607039",A36,0,A37,"0,8171559562",A38,0,A39,"1,512105251",A40,0,A41,"0,4080428401",A42,0,A43,0,A44,"1,268790329",A45,0,A46,0,A47,"10,38567754",A48,"4,027610023",A49,"0,0003227527812",A50,"0,713676143",A51,0,A52,0,A53,0,A54,"0,8110140699",A55,0,A56,0,A57,0,A58,0,A59,"5,290205939",A60,0,A61,"6,725359914",A62,0,A63,0,A64,"2,916243389",Automated run #433 - Europe region analysis (attempt #2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:21:02.409624,Armenia,"28,26590351","23,7692981","29,22718469","24,35156194","24,06043002","28,7465441","0,9612811806","0,5822638367","0,5597192684",50,Built-up,999,All other classes,gbt,25,232,100,42,"0,9493670886","0,9958949097","0,9473684211","0,8571428571","0,9","0,95","0,9827586207","0,9661016949",236,79,A03,"67,32320889",A16,"7,173501153",A48,"5,325646217",A26,"4,372513787",A17,"2,28492546",A01,"0,0001852513735",A02,"0,1291552128",A03,"67,32320889",A04,"0,000005844708918",A05,0,A06,"0,938144804",A07,"0,0006380599509",A08,"0,1555785805",A09,"1,70316364",A10,"0,3670609614",A11,"0,2587961134",A12,0,A13,"0,3136273263",A14,"0,0001134607505",A15,"0,03280543038",A16,"7,173501153",A17,"2,28492546",A18,"0,1917149166",A19,"0,00003230218413",A20,"0,03246002562",A21,0,A22,"0,4509884256",A23,"0,1430923756",A24,"0,6252405058",A25,"1,66860514",A26,"4,372513787",A27,"0,001499109204",A28,"0,3987169446",A29,"0,07020026131",A30,"0,861310161",A31,0,A32,"0,00391679081",A33,"0,00006470390207",A34,"0,1145644076",A35,"0,01872125365",A36,"0,3939183525",A37,"0,1114360457",A38,"0,06717001984",A39,"0,1741277724",A40,"0,0003621246083",A41,"0,0008594045364",A42,"0,0005162901136",A43,"0,000000005228821288",A44,"0,3005353336",A45,0,A46,"0,1609533743",A47,"0,8898766935",A48,"5,325646217",A49,"0,005108624193",A50,0,A51,0,A52,"0,9774850064",A53,"0,0000533316316",A54,"0,01387268336",A55,"0,000341765433",A56,"0,2717392149",A57,"0,0007085217842",A58,"0,3283478285",A59,"0,1677328606",A60,0,A61,"0,197590274",A62,"0,6819574221",A63,"0,00002584306562",A64,"0,2950836948",Automated run #434 - Africa region analysis (attempt #2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:21:14.805135,Armenia,"30,49082775","37,45479575","31,1659971","37,73661417","37,59570496","30,82841243","0,6751693493","0,2818184119","0,1902751538",50,Built-up,999,All other classes,gbt,25,181,100,42,"0,9230769231","0,9768115942","0,914893617","0,9347826087","0,9247311828","0,9318181818","0,9111111111","0,9213483146",271,91,A03,"37,12267511",A52,"22,0137441",A34,"4,874815698",A61,"3,926303989",A37,"2,584690632",A01,"0,006772965603",A02,"0,01379848709",A03,"37,12267511",A04,"0,04815509643",A05,"0,0004185053717",A06,"0,0005415930688",A07,"0,1717532082",A08,"0,3570596775",A09,0,A10,"0,0007761279516",A11,"0,006373044828",A12,"2,364438671",A13,"0,001057442871",A14,0,A15,"0,1610264928",A16,"0,2077443165",A17,"0,08831484175",A18,"0,1688719926",A19,"0,006771724735",A20,"0,0003392930276",A21,"1,429748224",A22,"0,001652645619",A23,"0,002718122234",A24,"1,921151216",A25,"0,01153531287",A26,"1,421647369",A27,"0,00002178959641",A28,0,A29,"1,108785437",A30,"1,913922317",A31,"0,003243327491",A32,"1,021164382",A33,"0,00001136801738",A34,"4,874815698",A35,"0,7172905697",A36,"0,1246864827",A37,"2,584690632",A38,"0,0004870145267",A39,"0,3156921867",A40,"0,01356644114",A41,"0,08337979748",A42,"1,571782065",A43,"1,94717496",A44,"1,736846234",A45,"0,09574184691",A46,"1,420487868",A47,"0,04091929303",A48,"0,1432208971",A49,"1,049176907",A50,"0,002668653172",A51,"0,02123550287",A52,"22,0137441",A53,"2,261701796",A54,"0,3448533539",A55,"0,5184650716",A56,"2,22151488",A57,"0,4821626121",A58,"0,05681112839",A59,"0,03877210214",A60,"0,01965471929",A61,"3,926303989",A62,"1,394874943",A63,"0,0002042691023",A64,"0,4145838824",Automated run #435 - Europe region analysis (attempt #1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:21:32.760613,Armenia,"141,6659773","-34,71767381","142,5981763","-33,96848699","-34,3430804","142,1320768","0,932199007","0,7491868152","0,6983912052",50,Built-up,999,All other classes,rf,25,279,100,42,"0,95","0,993877551","0,9701492537","0,9285714286","0,9489051095","0,9315068493","0,9714285714","0,951048951",418,140,A17,"10,82327336",A39,"8,093188467",A43,"7,534221784",A62,"7,397122097",A48,"6,709385026",A01,"4,356316499",A02,"1,308797753",A03,"1,414349991",A04,"0,6371392584",A05,"0,4377770143",A06,"0,6738981629",A07,"0,2611781335",A08,"1,710261249",A09,"4,917788812",A10,"0,5580228063",A11,"0,3827065397",A12,"0,420261586",A13,"0,574811019",A14,"0,3071930907",A15,"1,292213761",A16,"3,405421103",A17,"10,82327336",A18,"0,5458358751",A19,"1,318927781",A20,"0,6548742497",A21,"0,1750577474",A22,"0,5728206501",A23,"0,3000831103",A24,"1,538739459",A25,"1,622472481",A26,"4,264450764",A27,"0,3502129591",A28,"0,2205432875",A29,"0,4307065084",A30,"0,2658784778",A31,"0,5377360273",A32,"0,2392169681",A33,"0,3657500685",A34,"0,4859758135",A35,"0,9896008939",A36,"0,2804435163",A37,"0,6230627968",A38,"0,2840530907",A39,"8,093188467",A40,"1,220578617",A41,"0,9403356664",A42,"0,5582133104",A43,"7,534221784",A44,"0,362178448",A45,"0,8075804921",A46,"2,971326957",A47,"0,3914274231",A48,"6,709385026",A49,"0,1559540698",A50,"0,5908337975",A51,"0,4417411022",A52,"0,4912731627",A53,"2,247662078",A54,"0,1731824354",A55,"0,5944793858",A56,"1,504714654",A57,"3,68214164",A58,"0,1807745906",A59,"0,6053092272",A60,"0,7511363395",A61,"0,3695494979",A62,"7,397122097",A63,"0,523074047",A64,"1,154763022",Automated run #436 - Australia/Oceania region analysis (attempt #2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:21:41.732865,Armenia,"-112,2293892","56,77610831","-111,6355851","57,16085235","56,96848033","-111,9324872","0,5938041509","0,3847440451","0,228462611",50,Built-up,999,All other classes,rf,25,104,100,42,"0,9423076923","0,9652366864",1,"0,8846153846","0,9387755102","0,8965517241",1,"0,9454545455",156,52,A09,"10,86834776",A56,"8,990195981",A63,"7,890373941",A32,"7,711297105",A12,"4,699547887",A01,"0,6744457783",A02,"0,5037097193",A03,"3,653335537",A04,"1,322697192",A05,"0,9564281206",A06,"0,8939120893",A07,"1,507347249",A08,"1,276280288",A09,"10,86834776",A10,"0,8162265923",A11,"0,3529183996",A12,"4,699547887",A13,"1,172132823",A14,"0,2959111652",A15,"2,207906127",A16,"0,3513664862",A17,"1,850855702",A18,"2,389226257",A19,"0,3458702735",A20,"1,198716775",A21,"3,283354102",A22,"1,359803655",A23,"0,8970228984",A24,"0,3906434333",A25,"0,4327480635",A26,"1,192238164",A27,"0,5935216255",A28,"1,599452449",A29,"0,8048630865",A30,"0,5071358823",A31,"1,110779461",A32,"7,711297105",A33,"1,04424286",A34,"0,4739296211",A35,"0,39837455",A36,"0,195823373",A37,"0,3398633546",A38,"0,4499091268",A39,"0,187804752",A40,"0,2109867121",A41,"0,2192290082",A42,"0,4767710826",A43,"0,6012886568",A44,"0,2823064547",A45,"0,4593101897",A46,"2,963260609",A47,"0,7159712184",A48,"0,4851939234",A49,"0,3311447115",A50,"1,487907959",A51,"0,2009488208",A52,"1,370710939",A53,"1,007535697",A54,"0,8159381058",A55,"0,5919381342",A56,"8,990195981",A57,"0,6832673964",A58,"0,1845538014",A59,"1,624925967",A60,"0,480303868",A61,"0,2491114367",A62,"2,711334589",A63,"7,890373941",A64,"4,655501012",Automated run #437 - North America region analysis (attempt #1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:23:00.078932,Armenia,"42,61029344","0,2623629324","43,43047396","0,985602061","0,6239824967","43,0203837","0,8201805241","0,7232391287","0,5931866476",50,Built-up,999,All other classes,xgb,25,259,100,42,1,1,1,1,1,1,1,1,388,130,A31,"41,88403773",A03,"6,542062741",A22,"5,639354123",A16,"3,966079641",A10,"3,964396182",A01,0,A02,0,A03,"6,542062741",A04,"0,05512307382",A05,"0,04967506379",A06,0,A07,"2,041717054",A08,0,A09,"2,373174571",A10,"3,964396182",A11,"0,3860475717",A12,0,A13,0,A14,"3,724522506",A15,"0,2258283313",A16,"3,966079641",A17,"1,454044874",A18,0,A19,0,A20,"1,719724941",A21,0,A22,"5,639354123",A23,0,A24,"0,3369991192",A25,"0,2162488171",A26,0,A27,"3,526758765",A28,0,A29,0,A30,0,A31,"41,88403773",A32,0,A33,0,A34,"0,3974871699",A35,"0,5977321399",A36,"1,330821678",A37,"2,513274171",A38,0,A39,"0,3836677864",A40,"3,727392097",A41,0,A42,0,A43,"2,184324519",A44,0,A45,"0,03503899778",A46,0,A47,0,A48,0,A49,0,A50,0,A51,"0,1741382521",A52,0,A53,"3,627349053",A54,0,A55,0,A56,0,A57,"0,8063309803",A58,0,A59,"0,2173421898",A60,"0,5733452255",A61,"1,033215501",A62,"2,815060868",A63,0,A64,"1,477684263",Automated run #438 - Africa region analysis (attempt #3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:23:10.250538,Armenia,"139,2385806","-34,39773471","139,6130902","-34,04493702","-34,22133586","139,4258354","0,3745095439","0,3527976909","0,1321261023",50,Built-up,999,All other classes,gbt,25,163,100,42,"0,9024390244","0,9732302201","0,9024390244","0,9024390244","0,9024390244","0,9024390244","0,9024390244","0,9024390244",244,82,A39,"60,47525381",A28,"8,589734273",A07,"6,383286011",A01,"4,94289044",A06,"3,89524451",A01,"4,94289044",A02,"0,8308818994",A03,"0,02645811777",A04,"2,272932529",A05,0,A06,"3,89524451",A07,"6,383286011",A08,"0,5803843668",A09,"0,5781713246",A10,"0,01525502249",A11,"0,3217188904",A12,"0,06530522688",A13,0,A14,"0,1124002032",A15,"0,5610283575",A16,"0,04479056613",A17,"3,40713201",A18,"0,4939232332",A19,"0,06149597707",A20,"1,105047664",A21,"0,09424669797",A22,"0,02186394786",A23,"0,354878753",A24,"0,02908536963",A25,"0,2603168835",A26,"0,07318803174",A27,0,A28,"8,589734273",A29,0,A30,"0,01283696955",A31,"0,09004186357",A32,"0,02105411155",A33,"0,00003839439358",A34,"0,01014804183",A35,"0,2005408372",A36,"0,002165113724",A37,"0,09240648993",A38,"0,2984137893",A39,"60,47525381",A40,"0,06483384519",A41,"0,5573538472",A42,"0,1656784028",A43,"0,009387589327",A44,"0,001569177055",A45,0,A46,"0,2742815549",A47,"0,33535506",A48,"0,3208670673",A49,"0,08394834823",A50,"0,0009272588567",A51,"0,04087965605",A52,"0,06660229259",A53,"0,1342066213",A54,"0,1962337073",A55,"0,188495793",A56,"0,6305881867",A57,0,A58,"0,000006247177528",A59,"0,01500214679",A60,0,A61,"0,008845248084",A62,"0,003552190209",A63,"0,540844915",A64,"0,03598111228",Automated run #439 - Australia/Oceania region analysis (attempt #2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 10 09 18,2025-10-09T18:24:55.655463,Armenia,"3,102744882","49,82170741","4,070387792","49,98981137","49,90575939","3,586566337","0,9676429107","0,1681039532","0,1626645986",50,Built-up,999,All other classes,rf,25,233,100,42,"0,9230769231","0,9555815313","0,9464285714","0,8983050847","0,9217391304","0,9016393443","0,9482758621","0,9243697479",349,117,A17,"10,80545531",A26,"7,513689236",A42,"6,569039052",A02,"6,515402923",A14,"6,212345838",A01,"0,3606745335",A02,"6,515402923",A03,"2,62050355",A04,"0,4350163361",A05,"0,6817157427",A06,"0,2805818286",A07,"0,9858567208",A08,"4,750703358",A09,"0,5195086702",A10,"0,5765517106",A11,"0,4952870741",A12,"0,3212607134",A13,"0,2913437374",A14,"6,212345838",A15,"0,2312724542",A16,"2,405099431",A17,"10,80545531",A18,"3,090232361",A19,"0,3354795132",A20,"3,504904801",A21,"0,4028716732",A22,"0,2569379481",A23,"0,2141344487",A24,"0,4977757316",A25,"1,458998236",A26,"7,513689236",A27,"0,1838765035",A28,"0,2911148852",A29,"0,5237147189",A30,"0,357423062",A31,"0,3884023523",A32,"0,8544916437",A33,"0,8186447475",A34,"0,659742376",A35,"0,7214234196",A36,"1,009553363",A37,"3,265788651",A38,"0,3659537873",A39,"0,6594073743",A40,"0,2733630893",A41,"0,936033125",A42,"6,569039052",A43,"0,2227638723",A44,"0,8171371115",A45,"0,3397029749",A46,"0,8900873053",A47,"3,56171753",A48,"0,4823941149",A49,"0,286266525",A50,"0,4377066531",A51,"0,6692973121",A52,"0,5786365056",A53,"0,6596723885",A54,"0,5977844914",A55,"0,3100587233",A56,"4,103689099",A57,"1,853456582",A58,"0,6497638122",A59,"3,972865432",A60,"0,45410372",A61,"2,128885123",A62,"2,068121384",A63,"0,6153813244",A64,"0,6589319843",Automated run #440 - Europe region analysis (attempt #9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
